#Refer to ReadMe/ReadMe_Get_ENCODE_MetaData_files.txt for details of this metadata file
File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biosample Age	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF001XUA	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					2							ENCFF001HXV	713584	John Stamatoyannopoulos, UW	d3b4032778c0d2aae425952ac89ed139	https://www.encodeproject.org/files/ENCFF001XUA/@@download/ENCFF001XUA.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF002DDS	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF001HXV, ENCFF001HXX	962837	ENCODE Consortium Analysis Working Group	33fb2c5fb01abb7070faf899450686be	https://www.encodeproject.org/files/ENCFF002DDS/@@download/ENCFF002DDS.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF147GBS	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1							ENCFF497TEA, ENCFF633OXE	3391376	ENCODE Processing Pipeline	50f81005561bc7255c796d2fb6ccd057	https://www.encodeproject.org/files/ENCFF147GBS/@@download/ENCFF147GBS.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF924OMX	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF437VBU, ENCFF641GOK, ENCFF837XNW	890963	ENCODE Processing Pipeline	85e198d151d13048fd43f592ae2d1063	https://www.encodeproject.org/files/ENCFF924OMX/@@download/ENCFF924OMX.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF681LRH	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF437VBU, ENCFF641GOK, ENCFF837XNW	804939	ENCODE Processing Pipeline	c72dd363c4556e432f57e2363ca32da1	https://www.encodeproject.org/files/ENCFF681LRH/@@download/ENCFF681LRH.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF825LYF	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					2							ENCFF497TEA, ENCFF925VPT	4098219	ENCODE Processing Pipeline	68fd96c9aa471af9a8fa085030a42a0f	https://www.encodeproject.org/files/ENCFF825LYF/@@download/ENCFF825LYF.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF641GOK	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1							ENCFF171VRI, ENCFF627YEZ	3380690	ENCODE Processing Pipeline	18c82b43513367dfcefb9a9627bf4994	https://www.encodeproject.org/files/ENCFF641GOK/@@download/ENCFF641GOK.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF837XNW	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					2							ENCFF025QGP, ENCFF627YEZ	4094993	ENCODE Processing Pipeline	6fd0e2c1d8d4cdeef8c15beacf5af599	https://www.encodeproject.org/files/ENCFF837XNW/@@download/ENCFF837XNW.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF428ZQS	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF497TEA, ENCFF633OXE, ENCFF925VPT	4813218	ENCODE Processing Pipeline	682f83fc099ac5f7fef929c05f5d5338	https://www.encodeproject.org/files/ENCFF428ZQS/@@download/ENCFF428ZQS.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF505BGP	bed narrowPeak	conservative idr thresholded peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF147GBS, ENCFF419RSJ, ENCFF428ZQS, ENCFF825LYF	814441	ENCODE Processing Pipeline	0a286529c5c9c8e6a62ca76ea7c08750	https://www.encodeproject.org/files/ENCFF505BGP/@@download/ENCFF505BGP.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF262ZOT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF147GBS, ENCFF419RSJ, ENCFF428ZQS, ENCFF825LYF	901448	ENCODE Processing Pipeline	bc7609823702456884e7fa15510e9683	https://www.encodeproject.org/files/ENCFF262ZOT/@@download/ENCFF262ZOT.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF437VBU	bed narrowPeak	peaks	ENCSR000DXW	ChIP-seq	EFO:0005715	WERI-Rb-1	immortalized cell line	child	female	Homo sapiens					CTCF-human	ENCAB000AFP	DNA		see document	see document		2011-03-17	ENCODE					1, 2							ENCFF025QGP, ENCFF171VRI, ENCFF627YEZ	4767932	ENCODE Processing Pipeline	9c022d553f8c101946af76439987697b	https://www.encodeproject.org/files/ENCFF437VBU/@@download/ENCFF437VBU.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF002CLJ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BHR	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					ZBTB33-human	ENCAB000AML	DNA		see document	see document		2011-07-18	ENCODE													77169	ENCODE Consortium Analysis Working Group	22533a204f7fd5bbe3e04589e08f711a	https://www.encodeproject.org/files/ENCFF002CLJ/@@download/ENCFF002CLJ.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VPH	bed narrowPeak	peaks	ENCSR000EHG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					USF2-human	ENCAB000AMH	DNA		see document	see document		2011-10-29	ENCODE													183098	Michael Snyder, Stanford	ffaffe9000db54e46d06658318118df8	https://www.encodeproject.org/files/ENCFF001VPH/@@download/ENCFF001VPH.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF002CYP	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EHG	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					USF2-human	ENCAB000AMH	DNA		see document	see document		2011-10-29	ENCODE													82850	ENCODE Consortium Analysis Working Group	23baed3c990373140369f62e3ea7b8d4	https://www.encodeproject.org/files/ENCFF002CYP/@@download/ENCFF002CYP.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VNO	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF000YSI, ENCFF000YSJ	465250	Peggy Farnham, USC	aa5a2a7e6d220638803775fcbf768e3e	https://www.encodeproject.org/files/ENCFF001VNO/@@download/ENCFF001VNO.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF002CXA	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF000YSI, ENCFF000YSJ	130936	ENCODE Consortium Analysis Working Group	44c383b2a77c0adb37a0898c290fb584	https://www.encodeproject.org/files/ENCFF002CXA/@@download/ENCFF002CXA.bed.gz	hg19			archived	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF811QWR	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1							ENCFF051ZZR, ENCFF282OJT	6238078	ENCODE Processing Pipeline	c863eb60784426b6be172bd9933ced69	https://www.encodeproject.org/files/ENCFF811QWR/@@download/ENCFF811QWR.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF007QAA	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF051ZZR, ENCFF282OJT, ENCFF997OPU	6759221	ENCODE Processing Pipeline	d57794fde8102c7b0cb404948ea6c3d2	https://www.encodeproject.org/files/ENCFF007QAA/@@download/ENCFF007QAA.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF591BIT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF001TDO, ENCFF007QAA, ENCFF401VYC, ENCFF811QWR	109809	ENCODE Processing Pipeline	3cbd8317834ea4a0b339e357c3badbe1	https://www.encodeproject.org/files/ENCFF591BIT/@@download/ENCFF591BIT.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF401VYC	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					2							ENCFF051ZZR, ENCFF997OPU	5607888	ENCODE Processing Pipeline	eaa1674d9f3913d9ac45c3bc0d9f5f41	https://www.encodeproject.org/files/ENCFF401VYC/@@download/ENCFF401VYC.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF016PZU	bed narrowPeak	conservative idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF001TDO, ENCFF007QAA, ENCFF401VYC, ENCFF811QWR	104182	ENCODE Processing Pipeline	12705056c7010bf8e6f71e45226d32a7	https://www.encodeproject.org/files/ENCFF016PZU/@@download/ENCFF016PZU.bed.gz	hg19			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF745YFR	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1							ENCFF170NGB	5897867	ENCODE Processing Pipeline	a633db35d0114fb5040184b527fa54d1	https://www.encodeproject.org/files/ENCFF745YFR/@@download/ENCFF745YFR.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF351LUY	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					2							ENCFF426DLJ	5199287	ENCODE Processing Pipeline	49e747dd868cfad84bd26221e9370ecf	https://www.encodeproject.org/files/ENCFF351LUY/@@download/ENCFF351LUY.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF905ZZX	bed narrowPeak	peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF170NGB, ENCFF426DLJ	6589321	ENCODE Processing Pipeline	6d1ff5378217060b24d44cafaaa05ca7	https://www.encodeproject.org/files/ENCFF905ZZX/@@download/ENCFF905ZZX.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF821JKR	bed narrowPeak	conservative idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF351LUY, ENCFF419RSJ, ENCFF745YFR, ENCFF905ZZX	85206	ENCODE Processing Pipeline	ed82cc20a0e0dcd78816ea3b83d7fcf8	https://www.encodeproject.org/files/ENCFF821JKR/@@download/ENCFF821JKR.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF623ELO	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EVY	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					TRIM28-human	ENCAB000AIE	DNA		see document	see document		2011-10-29	ENCODE					1, 2							ENCFF351LUY, ENCFF419RSJ, ENCFF745YFR, ENCFF905ZZX	89903	ENCODE Processing Pipeline	99942fd6c50b421da7144d15f9b304d1	https://www.encodeproject.org/files/ENCFF623ELO/@@download/ENCFF623ELO.bed.gz	GRCh38			released	low read length, mild to moderate bottlenecking, mixed read lengths, low read depth	mismatched file status	insufficient read depth, insufficient read length	
ENCFF001VHD	bed narrowPeak	peaks	ENCSR000EBO	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIN3A-human	ENCAB000AKR	DNA		see document	see document		2012-05-14	ENCODE													903747	Michael Snyder, Stanford	89434db618daa3b538eb18783955b580	https://www.encodeproject.org/files/ENCFF001VHD/@@download/ENCFF001VHD.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF002CRF	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EBO	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SIN3A-human	ENCAB000AKR	DNA		see document	see document		2012-05-14	ENCODE													546325	ENCODE Consortium Analysis Working Group	5957d48fb5af3c4625e5631698512018	https://www.encodeproject.org/files/ENCFF002CRF/@@download/ENCFF002CRF.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001UTC	bed narrowPeak	peaks	ENCSR000DLZ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					MYC-human	ENCAB000AET	DNA		see document	see document		2011-03-17	ENCODE													687895	Vishwanath Iyer, UTA	286efa162c05702c48d2945e6062b946	https://www.encodeproject.org/files/ENCFF001UTC/@@download/ENCFF001UTC.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002DBC	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DLZ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					MYC-human	ENCAB000AET	DNA		see document	see document		2011-03-17	ENCODE													296247	ENCODE Consortium Analysis Working Group	de830fcb2f6b0e36e7dccfd232d3ae48	https://www.encodeproject.org/files/ENCFF002DBC/@@download/ENCFF002DBC.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002CLA	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BGL	ChIP-seq	EFO:0001187	HepG2	immortalized cell line	child	male	Homo sapiens					SIN3A-human	ENCAB000AKS	DNA		see document	see document		2011-07-18	ENCODE													394744	ENCODE Consortium Analysis Working Group	f6dc806d724b85aa7551d084e3dc160b	https://www.encodeproject.org/files/ENCFF002CLA/@@download/ENCFF002CLA.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF002CJM	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BQV	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					SP4-human	ENCAB000ALA	DNA		see document	see document		2012-02-29	ENCODE													112878	ENCODE Consortium Analysis Working Group	9feafb94ff370856471d807118f1d1f0	https://www.encodeproject.org/files/ENCFF002CJM/@@download/ENCFF002CJM.bed.gz	hg19			released	low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF001VPR	bed narrowPeak	peaks	ENCSR000DOT	ChIP-seq	EFO:0001200	MCF 10A	immortalized cell line	unknown	female	Homo sapiens	ethanol				FOS-human	ENCAB000AEQ	DNA		see document	see document		2012-05-14	ENCODE													2381471	Kevin Struhl, HMS	75f03cd7a494998053a03059a7bbd757	https://www.encodeproject.org/files/ENCFF001VPR/@@download/ENCFF001VPR.bed.gz	hg19			released	low read length	biological replicates with identical biosample, NTR biosample		
ENCFF002CYV	bed narrowPeak	optimal idr thresholded peaks	ENCSR000DOT	ChIP-seq	EFO:0001200	MCF 10A	immortalized cell line	unknown	female	Homo sapiens	ethanol				FOS-human	ENCAB000AEQ	DNA		see document	see document		2012-05-14	ENCODE													1310209	ENCODE Consortium Analysis Working Group	4de8383174f7c0b80d32d300a6cb8216	https://www.encodeproject.org/files/ENCFF002CYV/@@download/ENCFF002CYV.bed.gz	hg19			released	low read length	biological replicates with identical biosample, NTR biosample		
ENCFF001VQV	bed narrowPeak	peaks	ENCSR000EYB	ChIP-seq	EFO:0002717	SH-SY5Y	immortalized cell line	child	female	Homo sapiens					GATA2-human	ENCAB000AGT	DNA		see document	see document		2011-10-29	ENCODE													1013929	Peggy Farnham, USC	4641819dcd03472c7639bdb01bff0e5e	https://www.encodeproject.org/files/ENCFF001VQV/@@download/ENCFF001VQV.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF002CZZ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EYB	ChIP-seq	EFO:0002717	SH-SY5Y	immortalized cell line	child	female	Homo sapiens					GATA2-human	ENCAB000AGT	DNA		see document	see document		2011-10-29	ENCODE													780304	ENCODE Consortium Analysis Working Group	4aa5c42a6ba3fff0bc0e0e15e8662518	https://www.encodeproject.org/files/ENCFF002CZZ/@@download/ENCFF002CZZ.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VQG	bed narrowPeak	peaks	ENCSR000EWS	ChIP-seq	EFO:0001203	MCF-7	immortalized cell line	adult	female	Homo sapiens					GATA3-human	ENCAB000AGZ	DNA		see document	see document		2012-05-14	ENCODE													397863	Peggy Farnham, USC	b9638f80eace067466fe530afe663f97	https://www.encodeproject.org/files/ENCFF001VQG/@@download/ENCFF001VQG.bed.gz	hg19			released	low read length, mixed read lengths	biological replicates with identical biosample	insufficient read length	
ENCFF002CZK	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EWS	ChIP-seq	EFO:0001203	MCF-7	immortalized cell line	adult	female	Homo sapiens					GATA3-human	ENCAB000AGZ	DNA		see document	see document		2012-05-14	ENCODE													309354	ENCODE Consortium Analysis Working Group	f033be2179122e4ba03dac8731653c5b	https://www.encodeproject.org/files/ENCFF002CZK/@@download/ENCFF002CZK.bed.gz	hg19			released	low read length, mixed read lengths	biological replicates with identical biosample	insufficient read length	
ENCFF002CIR	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BQU	ChIP-seq	EFO:0003042	H1-hESC	stem cell	embryonic	male	Homo sapiens					ATF2-human	ENCAB000ASU	DNA		see document	see document		2012-02-29	ENCODE													118301	ENCODE Consortium Analysis Working Group	66a01dd4dd761a453e0df773d22543f7	https://www.encodeproject.org/files/ENCFF002CIR/@@download/ENCFF002CIR.bed.gz	hg19			released	low read length, inconsistent platforms	biological replicates with identical biosample		
ENCFF001VOW	bed narrowPeak	peaks	ENCSR000EHJ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens	interferon gamma				STAT1-human	ENCAB000ALF	DNA		see document	see document		2011-10-29	ENCODE													18033	Michael Snyder, Stanford	e083514337ac09f22ea264e17f22c278	https://www.encodeproject.org/files/ENCFF001VOW/@@download/ENCFF001VOW.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample	insufficient read length	
ENCFF002CYE	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EHJ	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens	interferon gamma				STAT1-human	ENCAB000ALF	DNA		see document	see document		2011-10-29	ENCODE													48537	ENCODE Consortium Analysis Working Group	199b233a57914bd4ff8cd80e03ae96bc	https://www.encodeproject.org/files/ENCFF002CYE/@@download/ENCFF002CYE.bed.gz	hg19			released	mixed read lengths	biological replicates with identical biosample	insufficient read length	
ENCFF002CNT	bed narrowPeak	optimal idr thresholded peaks	ENCSR000BNO	ChIP-seq	EFO:0001247	T47D	immortalized cell line	adult	female	Homo sapiens	dimethyl sulfoxide				CTCF-human	ENCAB000AFR	DNA		see document	see document		2011-07-18	ENCODE													728239	ENCODE Consortium Analysis Working Group	b9dfea54d51b2cbafe754f0cff688fb3	https://www.encodeproject.org/files/ENCFF002CNT/@@download/ENCFF002CNT.bed.gz	hg19			released	low read length	biological replicates with identical biosample		
ENCFF001VOH	bed narrowPeak	peaks	ENCSR000EHL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-10-29	ENCODE													112755	Michael Snyder, Stanford	e878710ad764502ef990eeff2524a04a	https://www.encodeproject.org/files/ENCFF001VOH/@@download/ENCFF001VOH.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF002CXQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000EHL	ChIP-seq	EFO:0002067	K562	immortalized cell line	adult	female	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA		see document	see document		2011-10-29	ENCODE													201419	ENCODE Consortium Analysis Working Group	084ad0406460e0147c0920c7d6ee0855	https://www.encodeproject.org/files/ENCFF002CXQ/@@download/ENCFF002CXQ.bed.gz	hg19			released		biological replicates with identical biosample	insufficient read length	
ENCFF414COR	bed narrowPeak	peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					2							ENCFF322NTO, ENCFF550TMJ, ENCFF666ATR	7117560	ENCODE Processing Pipeline	951a89accd11d8f999c61af729349e9e	https://www.encodeproject.org/files/ENCFF414COR/@@download/ENCFF414COR.bed.gz	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF169ZAN	bed narrowPeak	peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					1, 2							ENCFF322NTO, ENCFF550TMJ, ENCFF666ATR, ENCFF855SJQ	7242858	ENCODE Processing Pipeline	56b2ba5cf8d5cdfadbc910ced261e823	https://www.encodeproject.org/files/ENCFF169ZAN/@@download/ENCFF169ZAN.bed.gz	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF208VBZ	bed narrowPeak	peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					1							ENCFF666ATR, ENCFF855SJQ	6380883	ENCODE Processing Pipeline	f407d7e045a9e8fbdb1034cc0709a35c	https://www.encodeproject.org/files/ENCFF208VBZ/@@download/ENCFF208VBZ.bed.gz	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF835YGE	bed narrowPeak	conservative idr thresholded peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					1, 2							ENCFF169ZAN, ENCFF208VBZ, ENCFF414COR, ENCFF419RSJ	258351	ENCODE Processing Pipeline	8c3728cf92c296a8ec479e40922c1d78	https://www.encodeproject.org/files/ENCFF835YGE/@@download/ENCFF835YGE.bed.gz	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF996NBR	bed narrowPeak	optimal idr thresholded peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					1, 2							ENCFF169ZAN, ENCFF208VBZ, ENCFF414COR, ENCFF419RSJ	333536	ENCODE Processing Pipeline	744d8c1f7188f92061c27c8bee6f4ffa	https://www.encodeproject.org/files/ENCFF996NBR/@@download/ENCFF996NBR.bed.gz	GRCh38			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO		
ENCFF243UOG	bed narrowPeak	peaks	ENCSR482TWQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	Homo sapiens					RAD51-human	ENCAB406ZKT	DNA					2016-11-17	ENCODE					1							ENCFF904GTT, ENCFF941TZZ	5309475	ENCODE Processing Pipeline	45f9dd2b73cb7a7e0f38328af34bbfbb	https://www.encodeproject.org/files/ENCFF243UOG/@@download/ENCFF243UOG.bed.gz	hg19			released	mild to moderate bottlenecking, moderate library complexity	experiment not submitted to GEO, mismatched status		
